Defensive passing,Dribbling,Defensive actions,Short passing,Playing time,Tackling,Attacking play,Passing volume,Progressive passing,Defensive passing rank,Dribbling rank,Defensive actions rank,Short passing rank,Playing time rank,Tackling rank,Attacking play rank,Passing volume rank,Progressive passing rank
0.0029265616728124063,0.09372688635354301,0.0,0.01399643140926019,0.25121052309714154,0.19232766794090686,0.30052178776304145,0.26578374185678005,0.29628495703880137,0.23844731977818853,0.800369685767098,0.09519408502772643,0.1977818853974122,0.7615526802218114,0.5730129390018485,0.8595194085027726,0.7375231053604436,0.8114602587800369
0.007703617509211674,0.11957352355282883,0.0,0.05959966408968755,0.2711558322541103,0.06790466518058974,0.2063449694318985,0.25550500183011426,0.12641537875561856,0.4269870609981516,0.8706099815157117,0.09519408502772643,0.36414048059149723,0.8262476894639557,0.2957486136783734,0.7744916820702403,0.7190388170055453,0.5785582255083179
0.0,0.00014723913076307346,0.05897133019318895,0.0,0.3756836976473666,0.04768676255392878,0.37695757759153714,0.19882818962083265,0.0934350010758434,0.06469500924214418,0.23290203327171904,0.5083179297597042,0.0767097966728281,0.9981515711645101,0.266173752310536,0.9279112754158965,0.6044362292051756,0.5212569316081331
0.007048677383434912,0.11287886402320176,0.04045823347593329,0.053845339142204615,0.24443401825168984,0.3122873345139826,0.035481048568272194,0.6541259075701819,0.2312912915056675,0.41035120147874304,0.8595194085027726,0.41589648798521256,0.3456561922365989,0.7393715341959335,0.8114602587800369,0.47504621072088726,0.9926062846580407,0.7097966728280961
0.014666511858386215,0.058484009928069694,0.08994568404741768,0.05089774663932,0.20900811904753047,0.0939001678839465,0.0,0.24426554147664414,0.46459991875244366,0.6173752310536045,0.6432532347504621,0.6136783733826248,0.32717190388170053,0.6062846580406654,0.3567467652495379,0.12846580406654343,0.6968576709796673,0.9648798521256932
0.012134075737345726,0.1467306364577224,0.011186675222002767,0.0,0.1968207399515483,0.04435041310917787,0.332811062823754,0.08408410076453599,0.37009229394840065,0.5600739371534196,0.9279112754158965,0.26247689463955637,0.0767097966728281,0.5785582255083179,0.24953789279112754,0.9001848428835489,0.33271719038817005,0.8909426987060998
0.010509585594895888,0.0,0.09161597447536658,0.0,0.3504927812147499,0.4821338165354945,0.0,0.19932693282176656,0.21271889923188844,0.5157116451016636,0.11367837338262476,0.6247689463955638,0.0767097966728281,0.9852125693160814,0.9611829944547134,0.12846580406654343,0.6062846580406654,0.6950092421441775
0.019336034887695735,0.08640959239404312,0.1301625750980348,0.0,0.20711618996019282,0.2239297923038656,0.0,0.22999774225168823,0.4237259312645517,0.6913123844731978,0.7634011090573013,0.7393715341959335,0.0767097966728281,0.6025878003696857,0.6469500924214417,0.12846580406654343,0.6765249537892791,0.933456561922366
0.014907789211595862,0.0887702935285129,0.0,0.09561526316321063,0.07680092963634914,0.2383920838268849,0.3122970752878777,0.19191764415295445,0.38699750611686873,0.6247689463955638,0.7744916820702403,0.09519408502772643,0.4879852125693161,0.2255083179297597,0.6894639556377079,0.8706099815157117,0.5878003696857671,0.9057301293900185
0.007070566236827608,0.13296641666609005,0.032430031404201747,0.05401220375875892,0.19404859653403644,0.006867491744830512,0.2523995754853646,0.3294484616475194,0.36374442029285353,0.4121996303142329,0.9020332717190388,0.3733826247689464,0.34750462107208874,0.5711645101663586,0.1645101663585952,0.8170055452865065,0.8114602587800369,0.8817005545286506
0.0035109698445332177,0.1514590499734039,0.0,0.016441523525165456,0.2280873668181459,0.053253597571487586,0.2720298915626781,0.0044977217497705,0.3303569764699764,0.2828096118299446,0.933456561922366,0.09519408502772643,0.20517560073937152,0.6802218114602587,0.2735674676524954,0.833641404805915,0.1423290203327172,0.8484288354898336
0.0,0.16455072762343761,0.0,0.22101253349947994,0.13593575725604168,0.0015624012409254824,0.116566222949021,0.6144068754127047,0.36455852371651876,0.06469500924214418,0.944547134935305,0.09519408502772643,0.833641404805915,0.3807763401109057,0.15157116451016636,0.6728280961182994,0.9815157116451017,0.8853974121996303
0.014222486090399795,0.21589847683942054,0.0,0.13589935316324764,0.019887443788295614,0.12415140035682339,0.27217962222407294,0.41721254344431064,0.25351157255501544,0.6118299445471349,0.9870609981515711,0.09519408502772643,0.6451016635859519,0.09242144177449169,0.43622920517560076,0.8354898336414048,0.9038817005545287,0.7504621072088724
0.0,0.025624917712473147,0.06799672327212,0.0,0.30828520872554366,0.2130482711530171,0.17413735223337395,0.16417754904349427,0.3857494994203117,0.06469500924214418,0.44731977818853974,0.5397412199630314,0.0767097966728281,0.9353049907578558,0.6173752310536045,0.7430683918669131,0.5434380776340111,0.9038817005545287
0.0,0.09289025175498278,0.0,0.1339750937803916,0.15915357383495854,0.15862684105099822,0.24185901405416146,0.30869948456461055,0.3392537208196074,0.06469500924214418,0.789279112754159,0.09519408502772643,0.634011090573013,0.45471349353049906,0.5027726432532348,0.8077634011090573,0.7929759704251387,0.8576709796672828
0.012260793602679041,0.09121609789982725,0.0,0.1149683059720284,0.08550728148362367,0.08162797302759207,0.25044089462222624,0.3738649177420504,0.40186899026098916,0.5637707948243993,0.7818853974121996,0.09519408502772643,0.5730129390018485,0.24584103512014788,0.32162661737523107,0.8151571164510166,0.866913123844732,0.9205175600739371
0.016228283031058034,0.06365446583920727,0.1068532377071488,0.0,0.23831101240851116,0.16858451234588412,0.0,0.2710883343294898,0.44405903021369203,0.6524953789279113,0.6654343807763401,0.6765249537892791,0.0767097966728281,0.7190388170055453,0.5212569316081331,0.12846580406654343,0.744916820702403,0.9519408502772643
0.0011312524819499094,0.09319225200976936,0.0,0.0,0.2740860405908145,0.0,0.3898560375265498,0.11007587702455064,0.3044067258679709,0.16266173752310537,0.7929759704251387,0.09519408502772643,0.0767097966728281,0.8317929759704251,0.07578558225508318,0.9353049907578558,0.4066543438077634,0.8299445471349353
0.0,0.064226570228819,0.002306911575500445,0.0,0.2810968567955444,0.08938337727116709,0.6235460547752784,0.07845326541448942,0.08985653056407114,0.06469500924214418,0.6728280961182994,0.1977818853974122,0.0767097966728281,0.8558225508317929,0.34935304990757854,0.9981515711645101,0.3123844731977819,0.5046210720887245
0.0012356913396283052,0.023517365605100857,0.06195226614896605,0.13180809557603318,0.19415344203508414,0.2411927875896586,0.12740218413141643,0.48020770240400684,0.31881511198175283,0.16635859519408502,0.43253234750462105,0.5194085027726433,0.6247689463955638,0.5730129390018485,0.6931608133086876,0.6931608133086876,0.9353049907578558,0.8410351201478743
0.006460032288821659,0.2080963593936774,0.0,0.1252110690034278,0.08636109734015147,0.00619308360546339,0.3592920799410378,0.24936500469593378,0.237033319203576,0.4029574861367837,0.9815157116451017,0.09519408502772643,0.6044362292051756,0.24953789279112754,0.1589648798521257,0.9094269870609981,0.7134935304990758,0.7171903881700554
0.007765787544274245,0.11170796360173788,0.004834026521652172,0.01798170995513955,0.23782107728497126,0.20272459880420673,0.23503583857223187,0.23551836000753817,0.30801148568575176,0.43068391866913125,0.8576709796672828,0.21626617375231053,0.2144177449168207,0.7171903881700554,0.5859519408502772,0.8022181146025879,0.6820702402957486,0.833641404805915
0.01675620043237482,0.0326689170201526,0.06632674917952197,0.11080054502304601,0.14671717060924339,0.14578883478640817,0.041881720011876705,0.23242999465611866,0.5403619374929742,0.6543438077634011,0.5064695009242144,0.5304990757855823,0.5508317929759704,0.41035120147874304,0.4805914972273567,0.4879852125693161,0.678373382624769,0.9926062846580407
0.002622992828022448,0.07417869701467804,0.15267921155535877,0.007824025424630957,0.27573405567124587,0.2217160925174802,0.023526438857514445,0.26618980193543806,0.460501751413716,0.22735674676524953,0.711645101663586,0.7818853974121996,0.1756007393715342,0.8373382624768947,0.6414048059149723,0.3789279112754159,0.7393715341959335,0.9574861367837338
0.001286843248065789,0.33682320056922543,0.0,0.09528156538887397,0.16125128937082178,0.0,0.1209955078294637,0.2473769542159892,0.2794342066737567,0.17929759704251386,1.0,0.09519408502772643,0.48613678373382624,0.46210720887245843,0.07578558225508318,0.6802218114602587,0.7060998151571165,0.789279112754159
0.0,0.059224754553432,0.029690648878437784,0.021019972564134726,0.30110288475717906,0.008416515976386164,0.41576162091605573,0.06044634739353638,0.08625161547840687,0.06469500924214418,0.6469500924214417,0.36414048059149723,0.22735674676524953,0.9149722735674677,0.17190388170055454,0.9463955637707948,0.2809611829944547,0.49353049907578556
0.011698022526505049,0.0780530871842244,0.0,0.0,0.29269908283228335,0.06079140609590629,0.39153572678439336,0.16178864681800006,0.03424006910779608,0.5508317929759704,0.7301293900184843,0.09519408502772643,0.0767097966728281,0.8946395563770795,0.2846580406654344,0.9371534195933456,0.5341959334565619,0.3955637707948244
0.004734268877503118,0.16562885129278454,0.013750818945977879,0.041179706965131214,0.2540013235178507,0.08245268889669369,0.14319867520894067,0.11919555454063571,0.17636090660000858,0.3234750462107209,0.9463955637707948,0.2957486136783734,0.2975970425138632,0.7689463955637708,0.32717190388170053,0.7190388170055453,0.4269870609981516,0.6395563770794824
0.0,0.061097445276229484,0.030369837258951947,0.14002408357603918,0.2335422714589038,0.08652436267848358,0.1097267543134394,0.36921241740440697,0.30214231122087515,0.06469500924214418,0.6506469500924215,0.3678373382624769,0.6543438077634011,0.6968576709796673,0.34011090573012936,0.6561922365988909,0.8576709796672828,0.8262476894639557
0.004660598577900842,0.1201647427017846,0.013048417126740671,0.0,0.28659181983589366,0.2225150863145772,0.21862436538331137,0.12068457907615603,0.26684054106344673,0.32162661737523107,0.8724584103512015,0.27726432532347506,0.0767097966728281,0.8724584103512015,0.6451016635859519,0.7855822550831792,0.43068391866913125,0.767097966728281
0.007326158302271067,0.08950770035036183,0.050355027193099665,0.0072178074613698075,0.27712516127953457,0.1117894815189377,0.20728894593133376,0.18012548886500698,0.29991610033860616,0.41404805914972276,0.7781885397412199,0.4602587800369686,0.17375231053604437,0.8428835489833642,0.4048059149722736,0.7763401109057301,0.5785582255083179,0.822550831792976
0.0,0.0,0.0572021868588189,0.05558699492227737,0.30105279757827125,0.3381191121063703,0.08439119606804835,0.4614825285670439,0.30573116027500746,0.06469500924214418,0.11367837338262476,0.49722735674676527,0.35304990757855825,0.9131238447319778,0.8484288354898336,0.600739371534196,0.9297597042513863,0.8317929759704251
0.021466643299545295,0.028920065115654408,0.13917573486005272,0.022450618415649316,0.2143754874834999,0.162284195442792,0.0,0.4691260329365155,0.4001582373033174,0.711645101663586,0.47689463955637706,0.7578558225508318,0.23475046210720887,0.6210720887245841,0.5083179297597042,0.12846580406654343,0.9316081330868762,0.9168207024029574
0.002266931317172524,0.048117921563416606,0.15820903722168608,0.0,0.28062984113714856,0.3254379476279254,0.0,0.15301797734099554,0.5224166155118236,0.2033271719038817,0.5933456561922366,0.7948243992606284,0.0767097966728281,0.8521256931608133,0.8317929759704251,0.12846580406654343,0.5175600739371534,0.988909426987061
0.0004347028169177849,0.08868996449417711,0.00609078651219269,0.008720154140293172,0.2577751140233424,0.2077435508101389,0.3523601177394541,0.0,0.20468877622280368,0.14417744916820702,0.7726432532347505,0.2199630314232902,0.17929759704251386,0.7874306839186691,0.6044362292051756,0.9057301293900185,0.06839186691312385,0.6839186691312384
0.019069871200629623,0.044322644174779,0.09275589802818894,0.04081601638523114,0.18773426301285276,0.29822587997343647,0.0055949714568948915,0.22084751170401704,0.38846671755696444,0.6876155268022182,0.5711645101663586,0.6284658040665434,0.29390018484288355,0.5452865064695009,0.7837338262476895,0.2828096118299446,0.6524953789279113,0.9075785582255084
0.006031461670536963,0.017308495507654727,0.08223752501054467,0.030349254907892923,0.26128847717245374,0.2286104368645383,0.06369275889941331,0.10405897195082141,0.4611989790356572,0.37707948243992606,0.39186691312384475,0.5914972273567468,0.2532347504621072,0.800369685767098,0.6598890942698706,0.5582255083179297,0.39186691312384475,0.9593345656192237
0.004541730063196379,0.07928507432928512,0.0,0.03294046364405123,0.2897395684314654,0.16555800000705503,0.23594680740013568,0.2732947577353253,0.1804161694772132,0.30868761552680224,0.7393715341959335,0.09519408502772643,0.2587800369685767,0.8853974121996303,0.5157116451016636,0.8040665434380776,0.7467652495378928,0.6451016635859519
0.0031305602305549867,0.023878935171276514,0.07441361512709922,0.014328101485680632,0.3396138006185953,0.35407638461563656,0.09251693920825925,0.4125502944777583,0.19621855930232576,0.2532347504621072,0.4399260628465804,0.5637707948243993,0.19963031423290203,0.9796672828096118,0.8724584103512015,0.6229205175600739,0.9001848428835489,0.66728280961183
0.0,0.16630484164380205,0.021709118958598173,0.182828688069258,0.21549887881721327,0.039220520487444385,0.15338177983299534,0.15845166241476705,0.10485396243704717,0.06469500924214418,0.9482439926062847,0.3345656192236599,0.756007393715342,0.6284658040665434,0.2365988909426987,0.7282809611829945,0.5286506469500925,0.5397412199630314
9.288353006216449e-05,0.10752924834682691,0.0,0.120053226906999,0.17860172375931518,0.14298332017367182,0.17205538932208525,0.22843932809773645,0.2892120787263996,0.133086876155268,0.8521256931608133,0.09519408502772643,0.589648798521257,0.5175600739371534,0.47504621072088726,0.7393715341959335,0.6746765249537893,0.800369685767098
0.016993144949572055,0.04562671829423938,0.03491299900924717,0.006580832820791897,0.24670103986211944,0.39144680058240816,0.06574928675760562,0.27641604874927145,0.223447109192513,0.6617375231053605,0.5804066543438078,0.4011090573012939,0.17190388170055454,0.744916820702403,0.9038817005545287,0.5656192236598891,0.7578558225508318,0.7042513863216266
0.0475455561964539,0.008959573358535939,0.15130156202583736,0.008149554420638574,0.10562379292907982,0.19342418230922168,0.03381602957177091,0.0984837255402341,0.2953934753282571,0.9168207024029574,0.31053604436229204,0.7763401109057301,0.17744916820702403,0.29390018484288355,0.5748613678373382,0.4658040665434381,0.3826247689463956,0.8040665434380776
0.005731851960839946,0.06167094654944452,0.13273699779077225,0.0,0.3169076957403444,0.21543260078571672,0.049211223042139575,0.20207901020336655,0.26541862068539157,0.36968576709796674,0.6524953789279113,0.7430683918669131,0.0767097966728281,0.9537892791127541,0.6247689463955638,0.5175600739371534,0.6155268022181146,0.7652495378927912
0.0,0.12175466802346513,0.0,0.08569378373216602,0.23017116521162131,0.17760534378760554,0.37714068431136133,0.12106142467629237,0.13054992463980514,0.06469500924214418,0.8798521256931608,0.09519408502772643,0.46210720887245843,0.6857670979667283,0.5378927911275416,0.9297597042513863,0.4343807763401109,0.5841035120147874
0.008344147294295374,0.1147942528027232,0.0005960800691497712,0.001987033338078778,0.29150802386127184,0.20618530022216822,0.30693262891573453,0.07104355929652369,0.09059577753001928,0.44731977818853974,0.8650646950092421,0.19593345656192238,0.15526802218114602,0.8927911275415896,0.5970425138632163,0.866913123844732,0.3049907578558225,0.512014787430684
0.0,0.09515511080808321,0.02600031163114988,0.018662886012654752,0.27047288029245553,0.0360732873239278,0.37115144339302847,0.012417173797509418,0.067363903367938,0.06469500924214418,0.8077634011090573,0.3438077634011091,0.21811460258780038,0.8207024029574861,0.22365988909426987,0.9186691312384473,0.1645101663585952,0.4658040665434381
0.005500233642757252,0.09468388542854944,0.03626748968317247,0.05177313759245105,0.1922395947012094,0.1002799547791004,0.18185517101574927,0.0,0.4295617670928295,0.36414048059149723,0.8040665434380776,0.4029574861367837,0.3345656192236599,0.5656192236598891,0.3733826247689464,0.756007393715342,0.06839186691312385,0.9426987060998152
0.0052803905798647945,0.08268295107324122,0.0,0.14115151559698555,0.16238365133816232,0.20291259965802702,0.24374127750535995,0.3390738999431435,0.2480440199454928,0.34935304990757854,0.7467652495378928,0.09519408502772643,0.6598890942698706,0.4658040665434381,0.5878003696857671,0.8096118299445472,0.8243992606284658,0.7430683918669131
0.0,0.12641983351961325,0.0,0.053721658500213536,0.25150775410924,0.3415807622126222,0.2270933995824251,0.38049627111148476,0.1815613332832838,0.06469500924214418,0.8835489833641405,0.09519408502772643,0.3438077634011091,0.7634011090573013,0.8539741219963032,0.7929759704251387,0.8706099815157117,0.6487985212569316
0.008707852310960563,0.04910933661749669,0.06735396158911441,0.10043378799312036,0.18928495109755042,0.0,0.0876783082510676,0.12680286125393986,0.5073360511207614,0.4584103512014787,0.600739371534196,0.532347504621072,0.5157116451016636,0.5545286506469501,0.07578558225508318,0.6118299445471349,0.4584103512014787,0.9815157116451017
0.009947430405210275,0.027136525967036935,0.05138037939223727,0.04039297640015525,0.22325540820324763,0.18578998337592453,0.044115357255572744,0.27536163155736454,0.4290380166498633,0.5027726432532348,0.46210720887245843,0.4676524953789279,0.2920517560073937,0.6561922365988909,0.5619223659889094,0.5027726432532348,0.7523105360443623,0.9408502772643254
0.008292443246629231,0.08255493326432614,0.13922069004789484,0.0,0.2431198629131894,0.4220941878653879,0.009619124923799136,0.09205150189704973,0.3822429772117135,0.4436229205175601,0.744916820702403,0.7597042513863216,0.0767097966728281,0.7338262476894639,0.9279112754158965,0.31053604436229204,0.35489833641404805,0.9020332717190388
0.011314541384150086,0.07458936921340092,0.05772174014514072,0.0,0.22633798822305637,0.4229064617747551,0.12720761133669942,0.200516383519908,0.36416737194859955,0.5434380776340111,0.7171903881700554,0.5009242144177449,0.0767097966728281,0.6709796672828097,0.9297597042513863,0.6913123844731978,0.609981515711645,0.8835489833641405
0.0028507607963308983,0.05440392600109876,0.020988975152993028,0.07586179844914191,0.2252814743774942,0.13753689605075017,0.3374758947553727,0.17258881022696224,0.16495948789204032,0.23475046210720887,0.6266173752310537,0.33086876155268025,0.4195933456561922,0.6635859519408502,0.46210720887245843,0.9020332717190388,0.5582255083179297,0.6247689463955638
0.0,0.10597916898103187,0.06244015809531675,0.07419365916651177,0.30361718432410306,0.4807360628998597,0.057551273421636795,0.20623392696100878,0.10621732855617314,0.06469500924214418,0.8428835489833642,0.5212569316081331,0.4121996303142329,0.9186691312384473,0.9593345656192237,0.5341959334565619,0.6303142329020333,0.5452865064695009
0.006195940214032662,0.07753875084772006,0.08420087873591862,0.07634046478820987,0.21612251659730905,0.11280107502054983,0.058317213984368996,0.147905218044736,0.4058060218288345,0.39186691312384475,0.7264325323475046,0.600739371534196,0.4232902033271719,0.634011090573013,0.41035120147874304,0.5397412199630314,0.5009242144177449,0.9242144177449169
0.010788061573963365,0.06377658212454193,0.08912759709657801,0.0030372644491038474,0.2589563663894102,0.12332629988567372,0.0,0.24467025294919803,0.4968644615107605,0.5249537892791127,0.66728280961183,0.6081330868761553,0.16081330868761554,0.7911275415896488,0.43068391866913125,0.12846580406654343,0.6987060998151571,0.9796672828096118
0.011234475956040865,0.01944829535906991,0.1432888321019962,0.0,0.23431191529349182,0.14287912150671198,0.06779828193843249,0.12225303632861761,0.512933881236715,0.5415896487985212,0.4066543438077634,0.7652495378927912,0.0767097966728281,0.7060998151571165,0.4731977818853974,0.5748613678373382,0.4399260628465804,0.9852125693160814
0.005379564337530456,0.023734624901530967,0.09538159546864425,0.0,0.3287921420113436,0.134552809113925,0.002615042074028307,0.39357296237672595,0.4495822212358417,0.3585951940850277,0.43622920517560076,0.6377079482439926,0.0767097966728281,0.9704251386321626,0.4491682070240296,0.2698706099815157,0.8743068391866913,0.9537892791127541
0.0,0.04864532249850042,0.03267109497159698,0.004672710792642787,0.3671361532810649,0.0,0.369893770577064,0.02946436226670427,0.09790917710124206,0.06469500924214418,0.5970425138632163,0.3752310536044362,0.1645101663585952,0.9907578558225508,0.07578558225508318,0.9149722735674677,0.1977818853974122,0.5304990757855823
