player_name,Tackle_pct_won,Nineties,xA,Key_pass,Comp_prog,Total_Cmp,Total_Att,Total_Cmp_pct,Total_Tot_Dist,Total_Prg_Dist,Short_Cmp,Short_Att,Medium_Cmp,Medium_Att,Long_Cmp,Long_Att,Long_Cmp_pct,touches,touches_def_box,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_box,touch_live,dribble_Succ,dribble_Att,dribble_Succ_pct,num_dribble_past,dribble_megs,carries,carries_dist,carries_prog_dist,carries_prog,carries_att_3rd,carries_att_box,miss_control,dispossed,recep_targ,recep_succ,recept_pct,Fouls_drawn,Offsides,Crosses,PK_won,Aerial_win_pct,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,pAdj_Total_tackles,pAdj_Tackles_Won,pAdj_Tackles_Def_3rd,pAdj_Tackles_Mid_3rd,pAdj_Tackles_Att_3rd,pAdj_Num_Dribblers_tackled,pAdj_Num_Dribbled_past,pAdj_Blocked_shots,pAdj_Blocked_SOT,pAdj_Blocked_pass,pAdj_Interceptions,pAdj_Tackles_and_Ints,pAdj_Clearences,pAdj_Red_cards,pAdj_Fouls,pAdj_def_interceptions,pAdj_Recoveries,pAdj_Aerial_Duels_lost,lost_tackles,True_tackle_pct,pAdj_Tackle_int_blocks,avg_shrt+med_pass_pct,pct_long_balls,prog_carry+lng_comp+crosses,attacking_touches
Memo Rodriguez,25.7,17.4,0.1206896551724138,1.5517241379310347,2.35632183908046,27.298850574712645,37.35632183908047,73.1,500.6321839080461,145.0,14.13793103448276,15.862068965517242,8.735632183908047,11.091954022988508,3.9080459770114944,8.67816091954023,45.0,51.03448275862069,1.149425287356322,8.39080459770115,20.57471264367816,26.03448275862069,2.8160919540229887,45.97701149425288,0.8620689655172414,2.241379310344828,38.5,0.9195402298850576,0.0574712643678161,33.10344827586207,170.2873563218391,95.86206896551724,5.459770114942529,1.4367816091954024,0.5172413793103449,1.8390804597701151,1.3218390804597702,45.11494252873564,33.96551724137931,75.3,1.5517241379310347,0.2298850574712644,1.9540229885057472,0.0,27.5,0.1149425287356322,3.563218390804598,1.3218390804597702,37.1,0.2051724137931034,0.0758620689655172,0.0017241379310344,0.0051724137931034,1.2241379310344829,0.3448275862068966,0.0,0.0,0.2068965517241379,0.2068965517241379,0.0034482758620689,2.8560852771784697,1.9347674458305768,1.1055813976174722,0.8291860482131042,0.9213178313478936,0.5527906988087361,1.9347674458305768,0.6449224819435255,0.0,1.8426356626957872,1.4741085301566297,4.3301938073351,1.1977131807522616,0.0,2.94821706031326,1.4741085301566297,9.858100795422462,1.289844963887051,0.9213178313478932,32.97872340425532,5.896434120626519,83.94999999999999,23.23076923076923,11.32183908045977,31.724137931034484
Tomas Pochettino,29.0,24.7,0.0931174089068825,1.0931174089068827,4.615384615384616,30.404858299595144,40.04048582995952,75.9,589.8380566801619,187.8947368421053,12.995951417004049,14.817813765182189,12.712550607287447,15.546558704453442,4.291497975708502,8.097165991902834,53.0,55.34412955465587,2.0242914979757085,10.364372469635628,27.08502024291498,23.238866396761136,2.834008097165992,52.83400809716599,2.2267206477732797,3.4412955465587047,64.7,2.5101214574898787,0.0809716599190283,40.364372469635626,245.22267206477733,134.33198380566802,6.639676113360324,2.2267206477732797,0.728744939271255,2.1052631578947367,1.9838056680161944,44.37246963562753,37.81376518218624,85.2,1.45748987854251,0.0809716599190283,2.0242914979757085,0.0,43.2,0.0809716599190283,2.591093117408907,0.5263157894736842,20.3,0.1048582995951417,0.0214574898785425,0.0012145748987854,0.0060728744939271,0.7975708502024291,0.1619433198380566,0.0,0.0,0.1578947368421052,0.1578947368421052,0.0024291497975708,4.02169997472996,2.3398981671156136,1.9742890785037992,1.3161927190025324,0.7312181772236291,1.023705448113081,3.436725432951057,0.2924872708894517,0.0,2.632385438005065,2.924872708894517,6.946572683624477,2.4130199848379763,0.0,1.681801807614347,2.924872708894517,12.50383083052406,1.1699490835578068,1.6818018076143462,37.16216216216216,8.189643584904648,84.75,20.222446916076844,12.955465587044534,31.53846153846154
Ola Kamara,27.7,20.2,0.1534653465346534,1.2871287128712872,1.534653465346535,17.77227722772277,24.504950495049503,72.5,284.3069306930693,53.26732673267327,9.207920792079207,11.782178217821782,7.079207920792079,9.554455445544557,0.8910891089108911,1.4356435643564356,62.1,35.0990099009901,0.495049504950495,1.2376237623762376,15.94059405940594,20.1980198019802,5.0495049504950495,32.47524752475248,0.396039603960396,0.99009900990099,40.0,0.5445544554455446,0.0,19.85148514851485,93.96039603960396,44.65346534653465,2.9207920792079207,1.1386138613861387,0.495049504950495,2.9702970297029703,1.188118811881188,49.40594059405941,25.940594059405942,52.5,1.2376237623762376,0.7920792079207921,0.9405940594059408,0.099009900990099,46.3,0.9405940594059408,2.6732673267326734,1.1386138613861387,42.6,0.1326732673267326,0.0564356435643564,0.0094059405940594,0.0212871287128712,0.7920792079207921,0.0,0.4455445544554455,0.495049504950495,0.806930693069307,0.4306930693069307,0.0079207920792079,0.9020194623964004,0.5740123851613457,0.0820017693087636,0.3280070772350547,0.492010615852582,0.246005307926291,0.8200176930876367,0.0820017693087636,0.0,0.5740123851613457,0.5740123851613457,1.476031847557746,0.5740123851613457,0.0,2.050044232719092,0.5740123851613457,6.314136236774803,5.084109697143347,0.3280070772350548,22.000000000000004,1.8040389247928008,76.15,5.858585858585858,4.752475247524752,27.425742574257427
Alan Pulido,26.9,16.1,0.15527950310559,1.6149068322981366,2.919254658385093,26.459627329192543,31.118012422360245,85.0,458.0124223602484,75.40372670807453,12.919254658385093,14.906832298136644,9.440993788819874,10.559006211180124,3.229813664596273,3.726708074534161,86.7,47.01863354037267,0.4347826086956521,2.422360248447205,21.490683229813666,26.770186335403725,5.776397515527949,44.78260869565217,2.484472049689441,4.534161490683229,54.8,2.8571428571428568,0.3105590062111801,38.81987577639751,188.19875776397515,80.55900621118012,5.279503105590062,1.3664596273291925,0.7453416149068323,2.732919254658385,3.416149068322981,52.48447204968944,38.19875776397515,72.8,2.670807453416149,0.3105590062111801,0.8695652173913043,0.062111801242236,23.1,0.4968944099378881,3.4782608695652173,0.8695652173913043,25.0,0.2161490683229813,0.0540372670807453,0.0068322981366459,0.0267080745341614,1.1739130434782608,0.4347826086956521,0.124223602484472,0.124223602484472,0.4906832298136646,0.3975155279503105,0.0068322981366459,1.6120620169740645,1.074708011316043,0.1074708011316042,0.6448248067896257,0.8597664090528343,0.2149416022632085,1.50459121584246,0.3224124033948128,0.0,0.4298832045264171,0.4298832045264171,2.0419452215004816,0.4298832045264171,0.0,1.2896496135792517,0.4298832045264171,6.878131272422674,0.9672372101844386,0.5373540056580213,32.608695652173914,2.2568868237636903,88.05000000000001,11.976047904191615,9.37888198757764,37.51552795031056
Haris Medunjanin,23.9,17.2,0.0988372093023255,1.5116279069767442,5.290697674418605,62.84883720930233,72.84883720930233,86.3,1370.9883720930234,461.6860465116279,20.813953488372093,21.80232558139535,28.37209302325581,30.348837209302328,12.906976744186046,19.069767441860467,67.7,77.96511627906978,2.558139534883721,26.16279069767442,44.82558139534884,12.906976744186046,0.813953488372093,71.74418604651163,0.4069767441860465,0.6976744186046512,58.3,0.4069767441860465,0.0,54.7093023255814,230.40697674418607,113.08139534883722,2.906976744186047,1.2209302325581397,0.1162790697674418,0.4069767441860465,0.4069767441860465,62.03488372093023,59.127906976744185,95.3,0.2906976744186046,0.0581395348837209,1.686046511627907,0.0,33.3,0.1744186046511628,0.813953488372093,0.4069767441860465,50.0,0.0470930232558139,0.0238372093023255,0.0122093023255813,0.025,1.2906976744186047,0.0581395348837209,0.0,0.0,0.0406976744186046,0.0406976744186046,0.002906976744186,1.06064026371941,0.7713747372504801,0.38568736862524,0.48210921078155,0.19284368431262,0.48210921078155,1.34990579018834,0.38568736862524,0.0,1.06064026371941,2.12128052743882,3.1819207911582303,1.25348394803203,0.0,0.8677965794067901,2.12128052743882,13.113370533258164,0.38568736862524,0.28926552646893,29.729729729729726,4.338982897033951,94.5,26.17717478052673,17.5,15.465116279069766
Joe Corona,31.0,19.2,0.0572916666666666,1.3541666666666667,3.4375,41.614583333333336,49.47916666666667,84.1,775.15625,199.16666666666669,19.322916666666668,21.5625,15.989583333333334,18.333333333333336,5.677083333333334,7.708333333333334,73.6,60.833333333333336,1.8229166666666667,13.645833333333334,35.677083333333336,15.260416666666668,1.1458333333333337,58.85416666666667,1.40625,2.447916666666667,57.4,1.6666666666666667,0.1041666666666666,43.489583333333336,199.16666666666669,87.86458333333334,4.322916666666667,1.25,0.1041666666666666,1.0416666666666667,1.6666666666666667,48.125,41.614583333333336,86.5,1.71875,0.0520833333333333,0.8333333333333334,0.0,48.4,0.0,1.09375,0.1041666666666666,9.5,0.0567708333333333,0.0052083333333333,0.0,0.0,1.0729166666666667,0.15625,0.0,0.0,0.0677083333333333,0.0677083333333333,0.003125,3.2562827101702108,2.504832853977085,1.2524164269885427,1.6698885693180572,0.3339777138636114,0.9184387131249314,2.170855140113474,0.4174721423295143,0.0,1.920371854715765,2.254349568579377,5.510632278749588,2.170855140113474,0.0,3.172788281704308,2.254349568579377,15.446469266192029,2.588327282442988,0.7514498561931253,34.82142857142857,7.097026419601741,88.4,15.578947368421051,10.833333333333334,19.427083333333336
Shea Salinas,30.6,15.5,0.1225806451612903,1.6774193548387095,3.935483870967742,33.54838709677419,44.0,76.2,610.3225806451613,221.16129032258064,12.903225806451612,15.612903225806452,17.032258064516128,20.580645161290324,3.032258064516129,5.612903225806452,54.0,58.0,2.2580645161290325,14.129032258064516,28.193548387096776,21.93548387096774,3.935483870967742,53.2258064516129,2.129032258064516,4.580645161290323,46.5,2.2580645161290325,0.0,41.29032258064516,280.258064516129,185.29032258064515,8.0,2.3225806451612905,1.5483870967741935,2.064516129032258,2.064516129032258,46.903225806451616,40.064516129032256,85.4,0.967741935483871,0.1935483870967742,2.6451612903225805,0.0,38.5,0.0,1.096774193548387,0.3870967741935484,35.3,0.0709677419354838,0.0251612903225806,0.0,0.0,0.8967741935483872,0.0,0.0,0.0,0.1612903225806451,0.1612903225806451,0.0096774193548387,2.82415971730715,1.412079858653575,1.0590598939901814,1.0590598939901814,0.7060399293267875,1.176733215544646,2.353466431089292,0.3530199646633937,0.0,3.2948530035250085,2.588813074198221,5.412972791505371,1.882773144871433,0.0,2.235793109534827,2.588813074198221,11.531985512337528,1.176733215544646,1.412079858653575,32.0,7.648765901040198,82.69999999999999,12.756598240469208,13.677419354838708,32.0
Joaquín Torres,26.8,21.0,0.1523809523809524,1.238095238095238,3.333333333333333,27.761904761904763,36.523809523809526,76.0,465.4761904761905,111.85714285714286,13.142857142857142,16.142857142857142,11.666666666666666,14.38095238095238,2.142857142857143,4.238095238095238,50.6,48.95238095238095,0.2857142857142857,3.761904761904762,23.142857142857142,26.0,3.809523809523809,46.42857142857143,1.809523809523809,3.619047619047619,50.0,2.0476190476190474,0.238095238095238,39.85714285714285,218.33333333333331,115.8095238095238,6.904761904761905,1.619047619047619,1.4285714285714286,2.8095238095238093,2.571428571428572,50.04761904761905,38.57142857142857,77.1,2.1904761904761907,0.1428571428571428,1.761904761904762,0.0476190476190476,18.8,0.1904761904761904,1.761904761904762,0.6666666666666666,37.8,0.0838095238095238,0.0319047619047619,0.0052380952380952,0.0138095238095238,0.9714285714285712,0.0476190476190476,0.0,0.0,0.1761904761904762,0.1761904761904762,0.0047619047619047,1.3088501366593523,0.4090156677060476,0.163606267082419,0.8180313354120953,0.3272125341648381,0.4908188012472572,1.8814720714478197,0.0,0.0,0.8998344689533049,0.7362282018708857,2.0450783385302382,0.163606267082419,0.0,0.9816376024945144,0.7362282018708857,9.080147823074258,0.2454094006236286,0.8998344689533047,25.80645161290322,2.0450783385302382,81.25,11.603650586701434,10.80952380952381,34.904761904761905
Przemysław Frankowski,25.3,11.8,0.2542372881355932,2.2033898305084745,4.661016949152542,32.11864406779661,42.20338983050847,76.1,518.9830508474575,160.4237288135593,16.779661016949152,19.66101694915254,11.440677966101694,14.999999999999998,2.796610169491525,4.576271186440677,61.1,55.0,1.5254237288135593,6.694915254237288,25.76271186440678,26.610169491525426,4.830508474576271,53.813559322033896,1.5254237288135593,2.2881355932203387,66.7,1.6101694915254237,0.0847457627118644,40.50847457627118,194.66101694915253,112.88135593220338,5.508474576271186,2.6271186440677963,0.7627118644067796,2.0338983050847457,1.7796610169491525,53.22033898305085,40.16949152542372,75.5,1.3559322033898304,0.0,2.3728813559322037,0.0,31.8,0.1694915254237288,2.2881355932203387,0.6779661016949152,29.6,0.1940677966101694,0.0576271186440678,0.0059322033898305,0.0211864406779661,1.2966101694915253,0.0,0.0,0.0,0.3305084745762711,0.3305084745762711,0.011864406779661,3.573819126070884,1.286574885385518,2.001338710599695,1.0006693552998476,0.5718110601713414,1.5724804154711889,4.431535716327896,0.2859055300856707,0.0,2.001338710599695,1.5724804154711889,5.1462995415420725,1.0006693552998476,0.0,2.2872442406853657,1.5724804154711889,11.722126733512498,1.0006693552998476,2.287244240685365,28.409090909090907,5.1462995415420725,80.8,10.843373493975902,10.677966101694912,36.440677966101696
Cristián Gutiérrez,27.8,17.2,0.1162790697674418,1.4534883720930234,3.953488372093024,47.44186046511628,59.18604651162791,80.2,905.7558139534884,346.45348837209303,19.7093023255814,21.686046511627907,21.395348837209305,24.7093023255814,5.988372093023256,11.27906976744186,53.1,69.7093023255814,4.186046511627907,22.848837209302328,33.25581395348837,17.093023255813954,0.5813953488372093,58.197674418604656,0.5232558139534884,1.3372093023255816,39.1,0.7558139534883721,0.0581395348837209,40.52325581395349,176.56976744186048,96.74418604651164,3.662790697674419,1.3953488372093024,0.0581395348837209,0.5232558139534884,0.5232558139534884,42.79069767441861,40.63953488372093,95.0,0.3488372093023256,0.0581395348837209,1.3372093023255816,0.0,39.4,0.0,0.2325581395348837,0.0,0.0,0.0133720930232558,0.0,0.0,0.0,1.7034883720930234,0.0581395348837209,0.0,0.0,0.005813953488372,0.005813953488372,0.0011627906976744,3.7309379248742727,1.7721955143152794,2.145289306802707,1.1192813774622818,0.4663672406092841,1.585648618071566,1.7721955143152794,0.3730937924874272,0.0,3.078023788021275,4.570398957970984,8.301336882845256,3.544391028630559,0.0,0.8394610330967114,4.570398957970984,11.006266878379105,1.2125548255841383,1.9587424105589928,44.9438202247191,9.793712052794966,88.75,19.05697445972495,10.988372093023257,19.88372093023256
Maikel Chang,30.5,12.1,0.1652892561983471,2.066115702479339,4.380165289256198,32.8099173553719,46.69421487603306,70.3,602.4793388429753,193.96694214876032,14.62809917355372,17.85123966942149,14.3801652892562,18.925619834710744,3.471074380165289,7.685950413223141,45.2,61.98347107438017,2.396694214876033,10.90909090909091,26.363636363636363,29.75206611570248,3.057851239669421,58.09917355371901,1.487603305785124,2.809917355371901,52.9,1.487603305785124,0.0,40.74380165289256,221.65289256198344,135.9504132231405,7.107438016528926,2.7272727272727275,0.8264462809917356,2.1487603305785123,1.6528925619834711,47.27272727272727,40.578512396694215,85.8,0.4132231404958678,0.1652892561983471,5.454545454545455,0.0,50.0,0.1652892561983471,1.0743801652892562,0.6611570247933884,61.5,0.0884297520661157,0.0545454545454545,0.012396694214876,0.0206611570247933,1.785123966942149,0.0,0.0,0.0,0.0991735537190082,0.0991735537190082,0.0074380165289256,5.1012556376376645,3.0607533825825985,2.477752738281151,2.040502255055066,0.5830006443014474,2.332002577205789,3.789504187959408,0.1457501610753618,0.0,3.498003865808684,2.332002577205789,7.433258214843454,3.6437540268840474,0.0,1.4575016107536185,2.332002577205789,13.554764980008652,2.186252416130428,2.040502255055066,41.17647058823529,9.036509986672437,78.95,16.460176991150444,16.03305785123967,37.85123966942149
Samuel Grandsir,22.2,23.1,0.1125541125541125,1.0822510822510822,2.554112554112554,30.25974025974026,38.658008658008654,78.3,484.8484848484848,105.84415584415584,17.92207792207792,20.60606060606061,9.047619047619047,12.164502164502164,2.683982683982684,4.242424242424242,63.3,52.42424242424242,0.6060606060606061,7.445887445887445,22.25108225108225,27.835497835497836,4.805194805194805,51.471861471861466,2.4242424242424243,4.329004329004329,56.0,2.727272727272727,0.4329004329004329,43.37662337662337,267.5757575757576,148.3116883116883,8.095238095238095,2.554112554112554,1.6450216450216448,1.9913419913419912,2.380952380952381,50.90909090909091,40.69264069264069,79.9,0.7792207792207791,0.3463203463203463,3.593073593073593,0.0,26.7,0.1298701298701298,2.51082251082251,0.8225108225108224,32.8,0.1086580086580086,0.0354978354978354,0.0021645021645021,0.0069264069264069,0.7532467532467532,0.0,0.0,0.0,0.2251082251082251,0.2251082251082251,0.0038961038961038,3.5539690451909376,1.9991075879199025,1.6289024790458464,1.6289024790458464,0.2961640870992448,1.406779413721413,2.887599849217637,0.0740410217748112,0.0,1.1846563483969794,1.7769845225954688,5.330953567786406,1.110615326622168,0.0,2.147189631469525,1.7769845225954688,9.033004656526966,0.2961640870992448,1.554861457271035,35.03649635036496,5.034789480687161,80.7,10.97424412094065,14.372294372294371,39.56709956709956
Sebastián Blanco,23.6,13.1,0.3740458015267175,1.9083969465648856,7.404580152671756,37.099236641221374,55.41984732824427,66.9,739.6183206106871,265.3435114503817,14.885496183206108,18.320610687022903,15.267175572519085,21.14503816793893,6.412213740458015,13.282442748091604,48.3,67.17557251908397,0.6870229007633588,8.473282442748092,34.274809160305345,30.68702290076336,5.2671755725190845,65.0381679389313,1.9083969465648856,3.1297709923664123,61.0,1.984732824427481,0.0763358778625954,50.458015267175576,325.3435114503817,204.96183206106872,10.458015267175572,3.435114503816794,1.7557251908396947,1.5267175572519085,1.7557251908396947,63.3587786259542,54.04580152671756,85.3,1.6030534351145038,0.0763358778625954,4.122137404580153,0.0,44.4,0.5343511450381679,3.282442748091603,1.450381679389313,44.2,0.250381679389313,0.1106870229007633,0.0122137404580152,0.0282442748091603,1.3511450381679388,0.0,0.0,0.0,0.4274809160305343,0.4274809160305343,0.0099236641221374,1.6209795620358416,1.0420582898801838,0.6947055265867892,0.5789212721556577,0.3473527632933946,0.8104897810179208,1.3894110531735784,0.231568508862263,0.0,1.50519530760471,1.6209795620358416,3.241959124071683,0.3473527632933946,0.0,1.6209795620358416,1.6209795620358416,9.957445881077312,0.9262740354490524,0.5789212721556578,31.111111111111107,4.399801668382999,76.75,23.96694214876033,20.99236641221374,43.12977099236642
Jonathan Osorio,29.8,18.3,0.1202185792349726,1.366120218579235,4.754098360655737,46.66666666666666,53.9344262295082,86.5,719.9453551912568,194.4262295081967,25.846994535519126,27.704918032786885,16.666666666666664,19.18032786885246,2.6775956284153004,4.2622950819672125,62.8,64.20765027322405,1.8579234972677596,12.786885245901638,31.256830601092894,24.6448087431694,2.841530054644809,61.31147540983606,0.9836065573770492,1.4754098360655736,66.7,1.0382513661202186,0.1639344262295081,46.50273224043716,218.63387978142077,113.224043715847,6.120218579234972,2.021857923497268,0.5464480874316939,1.6939890710382512,1.9125683060109289,59.07103825136612,48.5792349726776,82.2,1.4754098360655736,0.2185792349726776,0.9836065573770492,0.0,35.0,0.2185792349726776,0.9836065573770492,0.3825136612021858,38.9,0.053551912568306,0.0207650273224043,0.0120218579234972,0.0311475409836065,0.726775956284153,0.0,0.0,0.0,0.2349726775956284,0.2349726775956284,0.0131147540983606,2.7204963589485875,2.0184327824457258,1.579643047131438,1.1408533118171496,0.0,0.6143056294400037,1.4918851000685802,0.4387897353142883,0.0877579470628576,2.0184327824457258,2.1061907295085835,4.826687088457172,0.8775794706285766,0.0,1.8429168883200109,2.1061907295085835,10.53095364754292,0.6143056294400037,0.7020635765028618,40.259740259740255,6.581846029714324,90.1,7.902735562310029,9.781420765027322,31.09289617486339
Robert Berić,25.1,24.4,0.1270491803278688,0.9836065573770492,0.778688524590164,17.008196721311478,22.295081967213115,76.3,240.0,31.188524590163937,10.696721311475413,12.540983606557376,4.426229508196721,5.778688524590164,0.9426229508196722,1.598360655737705,59.0,35.450819672131146,0.5737704918032788,1.8032786885245904,16.10655737704918,18.9344262295082,6.311475409836066,32.950819672131146,0.5327868852459017,1.598360655737705,33.3,0.6147540983606558,0.040983606557377,22.82786885245902,92.41803278688523,39.63114754098361,1.8852459016393444,0.6967213114754098,0.4508196721311475,3.319672131147541,1.7622950819672132,52.13114754098361,26.9672131147541,51.7,2.0081967213114758,1.1475409836065575,0.7377049180327869,0.0,38.4,0.3278688524590164,3.237704918032787,1.0245901639344264,31.6,0.1327868852459016,0.0418032786885245,0.0040983606557377,0.0131147540983606,0.5,0.0,0.0,0.0,0.4549180327868852,0.4549180327868852,0.0057377049180327,0.6913289456989579,0.5530631565591664,0.0,0.2765315782795832,0.4147973674193748,0.0691328945698958,0.8295947348387496,0.2765315782795832,0.0,1.520923680537707,0.6913289456989579,1.3826578913979155,0.3456644728494789,0.0,2.212252626236665,0.6913289456989579,4.839302619892706,2.6270499936560405,0.1382657891397914,17.857142857142854,3.041847361075414,80.94999999999999,7.169117647058824,3.565573770491804,27.00819672131148
Maximiliano Urruti,28.6,24.9,0.0763052208835341,0.9638554216867472,1.4457831325301205,13.49397590361446,18.55421686746988,72.7,232.28915662650604,52.00803212851406,6.104417670682731,7.349397590361447,5.0602409638554215,6.4658634538152615,1.4457831325301205,2.610441767068273,55.4,30.160642570281126,0.1606425702811245,2.168674698795181,13.132530120481928,17.14859437751004,4.819277108433735,27.59036144578313,1.0040160642570282,1.686746987951807,59.5,1.2048192771084338,0.0803212851405622,21.526104417670684,107.14859437751004,52.04819277108434,2.811244979919679,1.1646586345381529,0.5220883534136547,2.208835341365462,1.6465863453815262,35.140562248995984,20.04016064257028,57.0,1.566265060240964,0.4819277108433735,0.7228915662650602,0.0,13.8,0.2811244979919678,3.172690763052209,1.1244979919678717,35.4,0.1273092369477911,0.0453815261044176,0.0036144578313253,0.0100401606425702,0.7309236947791165,0.1204819277108433,0.0,0.0,0.2690763052208835,0.2690763052208835,0.0036144578313253,1.6095311511499344,1.030099936735958,0.1287624920919947,1.030099936735958,0.4506687223219816,0.2575249841839895,1.2876249209199475,0.1287624920919947,0.0,1.030099936735958,0.515049968367979,2.1245811195179134,0.1931437381379921,0.0,2.253343611609908,0.515049968367979,7.4038432952896995,0.2575249841839895,0.5794312144139764,28.08988764044944,2.7040123339318898,80.69999999999999,14.06926406926407,4.97991967871486,24.859437751004016
Jackson Yueill,32.4,28.4,0.0387323943661971,0.8450704225352114,4.154929577464789,45.387323943661976,51.79577464788733,87.6,951.725352112676,252.74647887323945,15.422535211267606,16.83098591549296,20.669014084507044,22.253521126760564,8.309859154929578,11.126760563380282,74.7,60.45774647887324,2.605633802816901,15.985915492957748,37.0774647887324,11.549295774647888,1.1971830985915493,57.429577464788736,0.8098591549295775,1.3028169014084507,62.2,0.8802816901408451,0.1056338028169014,42.32394366197183,188.06338028169012,93.69718309859157,2.922535211267606,0.8450704225352114,0.1408450704225352,0.6338028169014085,1.091549295774648,46.725352112676056,43.20422535211268,92.5,0.8802816901408451,0.0,0.4225352112676057,0.0,29.6,0.1056338028169014,0.9154929577464788,0.352112676056338,38.5,0.0323943661971831,0.0123239436619718,0.004225352112676,0.0105633802816901,0.6549295774647889,0.0352112676056338,0.0,0.0,0.1232394366197183,0.1232394366197183,0.0045774647887323,3.2753788974931077,2.119362816024952,1.605577890927994,1.027569850193916,0.6422311563711977,1.1560160814681557,2.376255278573431,0.5780080407340779,0.0,1.4771316596537545,2.4404783942105506,5.715857291703658,2.504701509847671,0.0,1.5413547752908745,2.4404783942105506,13.872192977617868,0.5137849250969581,1.1560160814681557,39.23076923076922,6.614980910623334,92.25,21.481985044187628,11.65492957746479,14.612676056338032
Rodolfo Pizarro,24.5,18.8,0.0851063829787234,1.276595744680851,3.191489361702128,31.01063829787234,37.3936170212766,82.9,532.6595744680851,119.94680851063828,15.797872340425531,17.606382978723403,10.47872340425532,12.340425531914892,3.5106382978723403,4.787234042553191,73.3,50.691489361702125,0.4787234042553191,6.648936170212766,28.24468085106383,21.06382978723404,3.1382978723404253,50.159574468085104,2.234042553191489,3.617021276595744,61.8,2.606382978723404,0.3191489361702127,42.180851063829785,216.64893617021275,104.84042553191487,5.0,1.9148936170212765,0.3723404255319149,2.553191489361702,4.148936170212766,48.82978723404255,40.37234042553192,82.7,2.1808510638297878,0.0531914893617021,0.5851063829787234,0.0531914893617021,31.3,0.1595744680851063,1.2234042553191489,0.4787234042553191,39.1,0.0648936170212765,0.025531914893617,0.0069148936170212,0.0175531914893617,0.946808510638298,0.0,0.0,0.0,0.1542553191489361,0.1542553191489361,0.0069148936170212,2.143191408676849,1.1144595325119613,0.7715489071236656,1.0287318761648874,0.3429106253882958,0.4286382817353698,1.2001871888590354,0.0857276563470739,0.0,0.4286382817353698,1.3716425015531832,3.514833910230033,0.3429106253882958,0.0,1.9717360959827008,1.3716425015531832,9.858680479913506,0.8572765634707395,1.0287318761648878,33.78378378378379,3.000467972147588,87.30000000000001,12.802275960170697,9.095744680851064,29.09574468085106
Luiz Araújo,25.8,12.8,0.234375,1.875,3.046875,30.78125,39.765625,77.4,584.0625,129.765625,13.28125,15.390625,12.34375,15.234375,4.453125,7.5,59.4,54.921875,0.46875,6.875,29.453125,25.9375,4.375,53.203125,2.96875,4.765625,62.3,3.203125,0.3125,44.0625,277.03125,162.421875,7.890625,3.046875,1.25,2.5,2.265625,51.953125,43.90625,84.5,1.640625,0.078125,1.71875,0.0,18.2,0.3125,3.671875,1.328125,36.2,0.2875,0.10390625,0.0070312499999999,0.01875,1.6953124999999998,0.3125,0.0,0.0,0.2890625,0.2890625,0.0062499999999999,4.262421915296005,2.587899020001146,1.0656054788240013,2.587899020001146,0.6089174164708578,0.4566880623531434,1.5222935411771443,0.1522293541177144,0.0,1.5222935411771443,1.2178348329417157,5.480256748237721,0.3044587082354289,0.0,4.41465126941372,1.2178348329417157,9.13376124706287,0.3044587082354289,1.6745228952948592,35.8974358974359,5.4802567482377205,83.65,18.860510805500983,14.0625,37.8125
Federico Higuaín,25.4,9.0,0.2444444444444444,2.6666666666666665,5.888888888888889,50.66666666666666,65.33333333333333,77.6,881.2222222222222,245.77777777777777,26.444444444444443,30.0,16.666666666666668,20.444444444444443,6.111111111111111,12.22222222222222,50.0,74.44444444444444,0.4444444444444444,7.666666666666667,38.55555555555556,32.44444444444444,2.555555555555556,67.22222222222223,1.0,1.8888888888888888,52.9,1.1111111111111112,0.0,45.11111111111112,180.44444444444449,73.66666666666667,3.6666666666666665,1.6666666666666667,0.2222222222222222,1.3333333333333333,1.4444444444444444,66.44444444444444,56.66666666666666,85.3,1.2222222222222223,0.3333333333333333,2.111111111111111,0.1111111111111111,10.0,0.3333333333333333,1.6666666666666667,0.5555555555555556,33.3,0.1855555555555555,0.0622222222222222,0.0222222222222222,0.0666666666666666,2.088888888888889,0.2222222222222222,0.0,0.0,0.1555555555555555,0.1555555555555555,0.0111111111111111,2.6861332322083173,1.4326043905111026,1.074453292883327,1.074453292883327,0.5372266464416635,0.3581510976277756,3.402435427463869,0.0,0.0,1.6116799393249903,1.2535288416972148,3.9396620739055326,0.3581510976277756,0.0,2.148906585766654,1.2535288416972148,10.565457380019382,0.1790755488138878,1.2535288416972148,28.30188679245283,4.297813171533308,84.8,18.70748299319728,11.888888888888888,38.0
